alert_id,transaction_id,alert_timestamp,rule_triggered,risk_score,reviewer_status,resolution
ALT-98cf40c8,TXN-1d4f3a86,2025-09-02 16:21:14,High Value,92,In Review,Unresolved
ALT-e2720c0f,TXN-0ac240d6,2025-01-13 01:51:11,Impossible Travel,76,Unassigned,True Positive (Fraud)
ALT-b20c8035,TXN-fedaf95e,2025-12-29 19:32:04,High Velocity,80,In Review,True Positive (Fraud)
ALT-736aad00,TXN-2d622d43,2025-01-19 10:47:47,High Velocity,82,In Review,False Positive (Legit)
ALT-21b420f6,TXN-e05ad216,2025-04-11 05:24:39,Impossible Travel,60,In Review,Unresolved
ALT-31296206,TXN-33f85125,2025-11-09 09:58:32,High Velocity,66,Closed,False Positive (Legit)
ALT-1d59d507,TXN-eb53c7a6,2025-02-24 07:30:40,Impossible Travel,58,Closed,Unresolved
ALT-3025c069,TXN-390eb293,2025-12-18 10:26:37,High Velocity,77,In Review,False Positive (Legit)
ALT-cfc13da8,TXN-93daef5d,2025-07-20 02:29:59,High Value,88,Closed,True Positive (Fraud)
ALT-013c6887,TXN-c6f5d1ef,2025-01-04 09:53:21,VPN Detected,69,Closed,Unresolved
ALT-f821e2dd,TXN-9379e9df,2025-02-21 05:57:56,High Value,68,In Review,True Positive (Fraud)
ALT-25f134c2,TXN-2bf443ab,2025-06-01 18:19:14,High Value,88,Unassigned,Unresolved
ALT-25a9ddb4,TXN-b9cb1632,2025-12-12 01:14:12,Impossible Travel,55,Closed,False Positive (Legit)
ALT-a9523a11,TXN-12716552,2025-12-28 22:40:55,Impossible Travel,99,Unassigned,False Positive (Legit)
ALT-a0bf0886,TXN-1067a0da,2025-07-31 11:37:25,VPN Detected,86,Unassigned,Unresolved
ALT-9d5c679b,TXN-e28e3f43,2025-11-27 09:19:13,VPN Detected,81,In Review,False Positive (Legit)
ALT-bde76afa,TXN-baad6dd5,2025-10-27 02:53:27,Impossible Travel,56,In Review,Unresolved
ALT-a0e7019a,TXN-7b98ac66,2025-03-25 09:03:06,High Value,79,In Review,True Positive (Fraud)
ALT-19f50a19,TXN-7d1f9a34,2025-08-10 18:01:45,Impossible Travel,59,Closed,False Positive (Legit)
ALT-f00f3cfe,TXN-773d62d3,2025-10-02 12:26:59,Impossible Travel,89,In Review,Unresolved
ALT-974ea901,TXN-01a3f387,2025-09-28 14:48:31,High Value,71,In Review,False Positive (Legit)
ALT-ba4052ae,TXN-d7f8724d,2025-11-24 03:59:32,Impossible Travel,85,Unassigned,True Positive (Fraud)
ALT-7266471e,TXN-f5fde8b9,2025-10-11 03:42:37,High Value,84,Unassigned,True Positive (Fraud)
ALT-8e735b5b,TXN-d24d52d7,2025-04-01 19:38:47,High Velocity,77,Closed,True Positive (Fraud)
ALT-0dac4a22,TXN-bcef3364,2025-09-15 23:13:11,High Velocity,68,In Review,False Positive (Legit)
ALT-419e6b5f,TXN-3ead54ab,2025-08-14 10:05:14,High Value,73,Unassigned,True Positive (Fraud)
ALT-edc95ffd,TXN-15e3923c,2025-07-27 11:33:35,Impossible Travel,58,Closed,False Positive (Legit)
ALT-53312c8f,TXN-5e9f2ca3,2025-05-15 08:26:26,High Value,98,Unassigned,False Positive (Legit)
ALT-d3aa75de,TXN-69c0b41b,2025-01-22 02:28:30,VPN Detected,56,Closed,Unresolved
ALT-b74127a7,TXN-e8e2f128,2025-09-20 05:33:22,Impossible Travel,73,Closed,True Positive (Fraud)
ALT-504cbc01,TXN-0bffc204,2025-11-04 06:54:30,VPN Detected,60,Closed,False Positive (Legit)
ALT-dc0a89ae,TXN-44895034,2025-07-16 09:54:25,High Velocity,90,Closed,Unresolved
ALT-049a6d29,TXN-d62d8533,2025-03-17 14:28:22,Impossible Travel,80,In Review,False Positive (Legit)
ALT-8cf41dbc,TXN-16e33fd5,2025-02-02 08:00:01,Impossible Travel,59,Unassigned,Unresolved
ALT-d7172188,TXN-c9ec923d,2025-04-05 18:53:42,High Velocity,57,Unassigned,False Positive (Legit)
ALT-96361e9c,TXN-84464ab2,2025-06-10 07:37:54,Impossible Travel,88,Closed,True Positive (Fraud)
ALT-c5371b61,TXN-57aab780,2025-08-02 23:19:35,High Velocity,98,In Review,True Positive (Fraud)
ALT-af3dc131,TXN-4480f79a,2025-08-28 19:44:56,VPN Detected,67,Closed,False Positive (Legit)
ALT-83bf2349,TXN-303b5f24,2025-03-16 07:12:47,VPN Detected,81,Closed,True Positive (Fraud)
ALT-a2b6f1d5,TXN-7e2d3e5a,2025-05-22 21:51:19,High Value,86,Closed,True Positive (Fraud)
ALT-44d9900b,TXN-f26493b7,2025-05-26 08:28:14,High Value,74,In Review,True Positive (Fraud)
ALT-ea24b316,TXN-95d2ac71,2025-07-22 18:01:12,VPN Detected,56,In Review,False Positive (Legit)
ALT-d27eae31,TXN-e3de491e,2025-07-06 14:22:21,High Value,99,Unassigned,Unresolved
ALT-76df5b18,TXN-3c2e6b0b,2025-03-05 10:01:11,High Value,52,In Review,Unresolved
ALT-350387bf,TXN-547339a5,2025-04-10 11:49:36,Impossible Travel,56,Closed,True Positive (Fraud)
ALT-3f20fd08,TXN-99843776,2025-07-19 05:14:23,High Velocity,64,Closed,True Positive (Fraud)
ALT-7c67cf52,TXN-15b3c0bb,2025-09-09 01:42:09,High Value,84,Closed,True Positive (Fraud)
ALT-0c7b4ddd,TXN-5040079c,2025-07-06 10:46:14,Impossible Travel,56,Unassigned,False Positive (Legit)
ALT-a616b899,TXN-a18ca63a,2025-08-07 07:21:21,High Value,92,In Review,False Positive (Legit)
ALT-c4d74f95,TXN-b62a2bfa,2025-05-09 14:47:22,High Velocity,85,Closed,Unresolved
ALT-00157aad,TXN-1fcf6b00,2025-03-20 01:16:03,High Value,82,Unassigned,Unresolved
ALT-9a244efa,TXN-905a8e4e,2025-06-16 19:31:20,VPN Detected,89,Closed,Unresolved
ALT-061cb315,TXN-746c3da1,2025-12-21 16:13:01,High Value,68,Unassigned,True Positive (Fraud)
ALT-e4ccbe76,TXN-87ab09d3,2025-05-17 00:12:10,High Velocity,69,Unassigned,False Positive (Legit)
ALT-62835faf,TXN-4fff4426,2025-11-14 15:26:59,VPN Detected,62,Unassigned,True Positive (Fraud)
ALT-72283d2f,TXN-3b39ec90,2025-04-06 12:52:32,High Value,99,Closed,Unresolved
ALT-e02c5083,TXN-0425d8c1,2025-12-01 13:39:04,High Value,63,Unassigned,False Positive (Legit)
ALT-0d3d5b3e,TXN-e185d610,2025-12-14 22:27:32,Impossible Travel,77,Closed,True Positive (Fraud)
ALT-f57a37ba,TXN-5cfe78c5,2025-06-07 05:35:11,High Value,55,In Review,False Positive (Legit)
ALT-be11f05c,TXN-cf524c00,2025-07-29 15:13:02,Impossible Travel,76,Unassigned,True Positive (Fraud)
ALT-19ff58b4,TXN-49120db4,2025-08-20 20:10:20,VPN Detected,87,In Review,False Positive (Legit)
ALT-ae97fcc7,TXN-5f041aba,2025-02-13 17:21:36,High Velocity,89,Unassigned,True Positive (Fraud)
ALT-32428d19,TXN-07788271,2025-03-11 20:48:05,Impossible Travel,88,In Review,Unresolved
ALT-cfbe4342,TXN-73ed1c7a,2025-09-03 16:25:50,VPN Detected,62,Unassigned,Unresolved
ALT-181859b9,TXN-4bb66549,2025-01-30 17:06:47,High Velocity,66,In Review,Unresolved
ALT-f90f20a5,TXN-1bb589e8,2025-01-29 10:32:06,High Value,81,Unassigned,Unresolved
ALT-9eb2b3ff,TXN-2956761a,2025-11-28 23:57:43,High Value,81,Closed,True Positive (Fraud)
ALT-cc8652fc,TXN-bc6490e0,2025-10-19 21:04:25,VPN Detected,64,Closed,False Positive (Legit)
ALT-5369cf70,TXN-d8887bfd,2025-05-10 00:04:44,High Value,55,Unassigned,True Positive (Fraud)
ALT-79524e3c,TXN-c67af4eb,2025-01-31 09:22:36,Impossible Travel,50,In Review,Unresolved
ALT-24e557ff,TXN-bb57554d,2025-01-04 20:15:47,VPN Detected,61,Closed,True Positive (Fraud)
ALT-1dffaf8d,TXN-48c6e646,2025-07-30 13:46:48,High Value,90,Unassigned,Unresolved
ALT-d2b93669,TXN-b479b893,2025-06-23 15:01:00,VPN Detected,74,In Review,True Positive (Fraud)
ALT-8d948985,TXN-fd652b91,2025-10-30 09:01:49,Impossible Travel,91,Unassigned,True Positive (Fraud)
ALT-da86963b,TXN-2b923bc9,2025-07-14 23:41:43,High Value,86,Closed,True Positive (Fraud)
ALT-1d76bd5a,TXN-6f7e2363,2025-07-26 00:38:25,High Value,89,Closed,True Positive (Fraud)
ALT-21dbb47a,TXN-d6b7352e,2025-07-29 15:48:50,VPN Detected,76,Unassigned,False Positive (Legit)
ALT-98d4155b,TXN-ef8eefd3,2025-12-06 07:23:59,High Value,57,Closed,False Positive (Legit)
ALT-eda0113f,TXN-9d0e5ec5,2025-05-09 05:43:16,High Velocity,54,Closed,False Positive (Legit)
ALT-4732fe96,TXN-8656c66c,2025-06-15 15:03:05,Impossible Travel,69,Closed,Unresolved
ALT-25df11ad,TXN-35254643,2025-04-23 18:51:51,High Value,63,Closed,Unresolved
ALT-111ba79d,TXN-383fcdec,2026-01-01 01:22:21,VPN Detected,93,Unassigned,Unresolved
ALT-f462a8ed,TXN-70d492c5,2025-07-23 11:04:43,VPN Detected,65,Closed,False Positive (Legit)
ALT-bc6ba732,TXN-f8f4bd5d,2025-05-13 18:33:51,Impossible Travel,88,Unassigned,False Positive (Legit)
ALT-c62cb2a5,TXN-aa47c389,2025-10-23 11:35:46,VPN Detected,51,In Review,True Positive (Fraud)
ALT-4c82a9aa,TXN-653a61f5,2025-02-07 23:41:54,High Velocity,78,In Review,False Positive (Legit)
ALT-bb7b8321,TXN-4b378b3f,2025-06-15 06:22:23,VPN Detected,66,Closed,False Positive (Legit)
ALT-138e73c3,TXN-f611fee4,2025-03-26 09:35:16,VPN Detected,84,In Review,True Positive (Fraud)
ALT-9ee95155,TXN-e6e7fd75,2025-11-15 00:23:51,VPN Detected,98,In Review,False Positive (Legit)
ALT-2fdc3bfc,TXN-14834b0c,2025-09-25 03:26:05,High Velocity,99,Unassigned,Unresolved
ALT-caebf105,TXN-3af04b33,2025-12-01 06:57:26,High Value,61,Unassigned,True Positive (Fraud)
ALT-7b37a09f,TXN-22345edb,2025-05-02 22:32:07,VPN Detected,84,Unassigned,False Positive (Legit)
ALT-ebe93219,TXN-32dafe63,2025-11-19 05:23:30,VPN Detected,65,In Review,True Positive (Fraud)
ALT-00a05e96,TXN-5933fa2c,2025-07-28 09:21:51,High Velocity,55,Closed,False Positive (Legit)
ALT-fa3741e6,TXN-2ce402b8,2025-07-06 22:37:18,VPN Detected,98,In Review,False Positive (Legit)
ALT-a645f7b5,TXN-9fd8ddd3,2025-07-30 14:30:11,High Value,61,In Review,Unresolved
ALT-406de936,TXN-bea32523,2025-10-15 16:55:36,Impossible Travel,76,In Review,Unresolved
ALT-aa913c2d,TXN-def77e66,2025-10-20 17:05:00,VPN Detected,55,Closed,True Positive (Fraud)
ALT-c78f0de6,TXN-2088fbc4,2025-08-14 07:08:08,VPN Detected,93,Unassigned,Unresolved
ALT-2f668890,TXN-fb18f3d2,2025-04-02 02:20:13,High Velocity,80,Closed,True Positive (Fraud)
ALT-71d9b6ef,TXN-1802fff7,2025-01-11 03:05:59,Impossible Travel,70,Closed,Unresolved
ALT-3bee299a,TXN-c75297da,2025-07-02 21:08:39,High Velocity,96,Unassigned,Unresolved
ALT-6d59f250,TXN-93955ff3,2025-01-16 16:52:36,High Value,53,Closed,Unresolved
ALT-5b265e07,TXN-bdf5ff67,2025-05-24 12:44:14,Impossible Travel,72,In Review,True Positive (Fraud)
ALT-74aa91d7,TXN-cef5f6c3,2025-07-23 14:13:35,High Value,89,Closed,True Positive (Fraud)
ALT-76c58e1f,TXN-372878da,2025-05-07 15:09:32,Impossible Travel,54,Unassigned,True Positive (Fraud)
ALT-896d4637,TXN-e510abfd,2025-03-20 06:51:56,High Velocity,84,In Review,False Positive (Legit)
ALT-b127bf61,TXN-6e5de03e,2025-11-06 02:17:38,Impossible Travel,90,Unassigned,False Positive (Legit)
ALT-f128a686,TXN-e5225830,2025-08-14 14:43:30,Impossible Travel,52,Unassigned,Unresolved
ALT-5a53a514,TXN-5928765e,2025-02-07 19:48:11,High Value,74,Closed,True Positive (Fraud)
ALT-fb723249,TXN-79841e01,2025-07-27 07:16:42,VPN Detected,55,Closed,False Positive (Legit)
ALT-e386bf87,TXN-c604f089,2025-06-24 00:19:07,High Velocity,90,Unassigned,Unresolved
ALT-e372fc94,TXN-22b2c0de,2025-05-22 12:27:20,Impossible Travel,96,Unassigned,False Positive (Legit)
ALT-ed24b32c,TXN-0d87933c,2025-01-16 06:36:05,High Velocity,92,Closed,True Positive (Fraud)
ALT-4dd05087,TXN-1fe3b1af,2025-03-23 07:41:05,High Velocity,56,Unassigned,True Positive (Fraud)
ALT-8aead52e,TXN-6326982e,2025-03-05 16:25:53,VPN Detected,86,Unassigned,True Positive (Fraud)
ALT-3e74d5d1,TXN-1bf7dc3f,2025-09-21 05:31:13,High Value,93,Closed,False Positive (Legit)
ALT-43e6713b,TXN-2bf811d3,2025-07-22 12:06:05,VPN Detected,94,In Review,False Positive (Legit)
ALT-fee90724,TXN-fa6fdeb6,2025-09-30 18:18:03,High Value,58,Closed,True Positive (Fraud)
ALT-7ef2451e,TXN-e56cb541,2025-02-21 06:09:49,High Value,56,Unassigned,False Positive (Legit)
ALT-07a644b6,TXN-9a1ea3d4,2025-09-10 08:08:59,High Velocity,55,Unassigned,True Positive (Fraud)
ALT-de5679ad,TXN-eb5d65c0,2025-03-07 00:04:19,Impossible Travel,63,Closed,Unresolved
ALT-4a448974,TXN-53669e5c,2025-09-19 22:00:51,High Value,76,In Review,Unresolved
ALT-b422eb97,TXN-42d949e9,2025-06-01 18:11:13,High Value,73,Closed,Unresolved
ALT-037421cb,TXN-343f2b1c,2025-01-02 16:43:49,High Value,95,In Review,Unresolved
ALT-b7db33e7,TXN-9f004991,2025-10-21 10:41:16,High Velocity,53,Unassigned,Unresolved
ALT-0afe5b66,TXN-4ab47a1a,2025-11-07 17:02:31,High Value,80,In Review,Unresolved
ALT-e281f819,TXN-dae7354a,2025-01-30 10:01:14,VPN Detected,78,In Review,False Positive (Legit)
ALT-1a08e107,TXN-1d09a659,2025-04-17 08:48:04,Impossible Travel,71,Closed,True Positive (Fraud)
ALT-383e14be,TXN-deab2d42,2025-04-15 18:52:27,High Value,78,Closed,True Positive (Fraud)
ALT-90ef0a04,TXN-cc1ba572,2025-05-26 14:06:12,VPN Detected,50,Unassigned,Unresolved
ALT-77c68479,TXN-26fabe82,2025-04-29 17:04:44,High Value,53,Closed,False Positive (Legit)
ALT-a0446737,TXN-db34413b,2025-06-17 05:33:33,VPN Detected,77,Unassigned,True Positive (Fraud)
ALT-9a594db8,TXN-f52ef319,2025-03-01 06:28:20,Impossible Travel,90,Closed,False Positive (Legit)
ALT-0ee55d16,TXN-4d43ffd2,2025-09-09 16:14:07,VPN Detected,50,Unassigned,Unresolved
ALT-f6b27e98,TXN-56b51bdf,2025-05-28 10:11:46,High Velocity,99,Unassigned,False Positive (Legit)
ALT-04398d32,TXN-7a1a52e4,2025-08-29 17:58:32,Impossible Travel,66,Closed,False Positive (Legit)
ALT-10f7c0c2,TXN-75a529c2,2025-10-25 20:21:33,High Value,86,In Review,False Positive (Legit)
ALT-9b36f208,TXN-9025004f,2025-04-20 19:11:41,VPN Detected,56,In Review,Unresolved
ALT-90c9296b,TXN-7650d211,2025-09-10 04:21:00,Impossible Travel,74,Closed,Unresolved
ALT-a87321f7,TXN-d7a6c564,2025-09-10 20:11:00,High Value,64,Closed,Unresolved
ALT-aeca780d,TXN-943af5de,2025-01-28 01:38:51,VPN Detected,85,Closed,True Positive (Fraud)
ALT-6e532e26,TXN-2d511fe9,2025-10-30 06:02:45,VPN Detected,92,Closed,False Positive (Legit)
ALT-2f8bb929,TXN-8bb28848,2025-12-05 14:06:27,High Value,94,In Review,Unresolved
ALT-a4df8cfa,TXN-4e193960,2025-10-13 07:53:24,Impossible Travel,77,Unassigned,False Positive (Legit)
ALT-6ee3065c,TXN-28b00a36,2025-08-02 04:11:05,Impossible Travel,82,Closed,Unresolved
ALT-99edc122,TXN-8dc6fb60,2025-05-18 14:34:04,High Value,93,Unassigned,True Positive (Fraud)
ALT-57ddfcc4,TXN-edc8068e,2025-04-14 10:32:32,High Velocity,88,Closed,False Positive (Legit)
ALT-408f2647,TXN-ef0f3658,2025-10-14 13:12:17,High Value,73,Unassigned,True Positive (Fraud)
ALT-4cb51098,TXN-da6eac35,2025-08-20 11:50:36,High Velocity,60,Closed,True Positive (Fraud)
ALT-b99f245e,TXN-a927e26d,2025-12-25 03:05:37,Impossible Travel,84,Closed,True Positive (Fraud)
ALT-f0a9875c,TXN-3b4c369b,2025-06-10 20:11:58,High Value,66,In Review,False Positive (Legit)
ALT-7c0ac49d,TXN-80ff6002,2025-06-07 03:21:03,Impossible Travel,83,Unassigned,False Positive (Legit)
ALT-c6911e31,TXN-c3bbac37,2025-07-22 07:30:06,VPN Detected,57,Unassigned,Unresolved
ALT-9436107f,TXN-9da42e58,2025-10-23 20:08:42,High Velocity,76,Closed,Unresolved
ALT-084eaff9,TXN-058912e1,2025-07-12 21:20:29,High Velocity,52,Unassigned,Unresolved
ALT-0c96a574,TXN-d73ad130,2025-12-08 16:36:19,VPN Detected,99,Closed,Unresolved
ALT-a3c33ff3,TXN-d3a976c9,2025-04-15 18:43:21,High Value,50,Closed,True Positive (Fraud)
ALT-dc37c28e,TXN-ecde8d93,2025-11-09 04:32:56,High Velocity,53,In Review,True Positive (Fraud)
ALT-27db761e,TXN-0d0b0039,2025-01-31 17:22:08,VPN Detected,89,Closed,Unresolved
ALT-d647d6bc,TXN-b4239fba,2025-11-24 06:42:04,Impossible Travel,81,In Review,Unresolved
ALT-fead1f56,TXN-132888cc,2025-04-15 09:39:47,High Value,88,In Review,Unresolved
ALT-480132c8,TXN-dcb03189,2025-01-29 08:53:41,High Velocity,56,Closed,True Positive (Fraud)
ALT-a1f886ff,TXN-2f3271a7,2025-06-04 07:32:16,VPN Detected,87,In Review,True Positive (Fraud)
ALT-3ef90391,TXN-343627f2,2025-07-02 12:03:43,High Value,78,Unassigned,False Positive (Legit)
ALT-6c984370,TXN-4ccbf0a9,2025-12-18 19:24:28,VPN Detected,94,In Review,Unresolved
ALT-03042043,TXN-bdf6344c,2025-04-21 05:11:29,VPN Detected,62,In Review,True Positive (Fraud)
ALT-4fefcd3b,TXN-d9a611e0,2025-06-21 14:09:46,High Value,71,Closed,False Positive (Legit)
ALT-208138ba,TXN-11c921fb,2025-10-03 06:30:31,High Velocity,51,Unassigned,True Positive (Fraud)
ALT-0007eb54,TXN-0f24d81e,2025-04-17 07:27:58,Impossible Travel,62,Closed,False Positive (Legit)
ALT-4fb3e7d9,TXN-b23037e3,2025-01-20 16:58:45,VPN Detected,60,In Review,Unresolved
ALT-3c5a0917,TXN-bb327838,2025-04-12 05:47:30,High Value,83,Unassigned,Unresolved
ALT-81d586e4,TXN-08e75e6b,2025-01-10 15:11:32,VPN Detected,94,In Review,True Positive (Fraud)
ALT-ce662bad,TXN-bc35d3f4,2025-09-06 19:18:01,High Value,50,Unassigned,Unresolved
ALT-b608967a,TXN-5537de57,2025-02-01 23:31:26,Impossible Travel,81,Closed,True Positive (Fraud)
ALT-aaf46b8c,TXN-eb1cf6a2,2025-08-20 16:28:11,High Value,98,Unassigned,False Positive (Legit)
ALT-88f39784,TXN-ab94dca5,2025-06-06 20:59:10,Impossible Travel,67,Closed,False Positive (Legit)
ALT-50527e53,TXN-17667c09,2025-03-01 01:53:38,Impossible Travel,57,In Review,Unresolved
ALT-1f12ba13,TXN-eae5d1af,2025-05-22 03:34:50,High Velocity,59,Unassigned,True Positive (Fraud)
ALT-704b1d53,TXN-5013b5f1,2025-09-09 17:35:47,High Velocity,67,In Review,Unresolved
ALT-be5e4ec0,TXN-124fd01c,2025-01-23 19:55:42,VPN Detected,85,Closed,Unresolved
ALT-d4bad1fe,TXN-23617bdc,2025-12-25 11:49:48,VPN Detected,77,Closed,Unresolved
ALT-340d6759,TXN-427adc03,2025-08-13 16:37:46,High Velocity,66,In Review,True Positive (Fraud)
ALT-b90accb8,TXN-f9741671,2025-08-21 15:50:35,High Value,79,In Review,True Positive (Fraud)
ALT-90bb7cbc,TXN-5ec27908,2025-08-10 11:19:50,VPN Detected,70,Closed,Unresolved
ALT-aec7a537,TXN-037ab6da,2025-02-01 06:51:33,High Value,68,Unassigned,Unresolved
ALT-e90633ce,TXN-23e9ebe5,2025-07-16 12:33:25,Impossible Travel,52,In Review,False Positive (Legit)
ALT-d8d0cb83,TXN-6df795ce,2025-06-30 14:47:34,High Value,85,In Review,True Positive (Fraud)
ALT-2df19df0,TXN-b017fce8,2025-07-25 13:22:48,High Value,75,Unassigned,False Positive (Legit)
ALT-3e8743f9,TXN-bf1ea77d,2025-09-01 17:46:38,High Value,53,In Review,Unresolved
ALT-88f66c72,TXN-afe48861,2025-08-09 07:56:43,VPN Detected,98,In Review,Unresolved
ALT-e84d9032,TXN-afd3988f,2025-08-19 01:51:25,Impossible Travel,85,Unassigned,Unresolved
ALT-6a106d68,TXN-93f14327,2025-08-21 16:38:26,VPN Detected,83,In Review,Unresolved
ALT-e85e2d3c,TXN-93b79517,2025-12-07 01:37:40,High Velocity,83,In Review,True Positive (Fraud)
ALT-3921a429,TXN-6dcca9a3,2025-12-17 02:21:03,High Value,76,Closed,Unresolved
ALT-a8fda9e5,TXN-613a8d52,2025-05-18 01:09:43,High Velocity,52,In Review,True Positive (Fraud)
ALT-831e6e8c,TXN-bb6c19de,2025-01-03 16:48:12,High Velocity,84,In Review,True Positive (Fraud)
ALT-f972f520,TXN-bc3fd295,2025-05-22 06:52:12,Impossible Travel,80,Unassigned,False Positive (Legit)
ALT-0e130af8,TXN-6f15bb7d,2025-12-17 13:11:11,Impossible Travel,76,Closed,Unresolved
ALT-ae48eeae,TXN-35264829,2025-01-26 04:55:09,High Value,85,Unassigned,True Positive (Fraud)
ALT-a4d940d0,TXN-cf64463d,2025-02-18 16:08:42,High Velocity,97,Unassigned,False Positive (Legit)
ALT-45279bfb,TXN-6c9a1919,2025-03-03 05:15:37,Impossible Travel,50,In Review,True Positive (Fraud)
ALT-ec49469c,TXN-b00308eb,2025-04-23 01:08:29,Impossible Travel,75,Unassigned,False Positive (Legit)
ALT-7fc013fb,TXN-0608c4f3,2025-02-19 06:55:28,High Velocity,95,Unassigned,Unresolved
ALT-42db710b,TXN-1c1e4853,2025-01-03 08:28:18,VPN Detected,75,Unassigned,Unresolved
ALT-2aeb6226,TXN-0e5da031,2025-08-06 22:50:33,Impossible Travel,54,In Review,Unresolved
ALT-b617ca06,TXN-c5ca6528,2025-06-21 14:48:30,High Velocity,74,Closed,False Positive (Legit)
ALT-5daf83d6,TXN-67335948,2025-06-27 14:53:06,Impossible Travel,95,Unassigned,False Positive (Legit)
ALT-5f4ae1e2,TXN-ff941d3c,2025-07-28 11:23:14,High Velocity,93,Closed,True Positive (Fraud)
ALT-29de272b,TXN-9f2dd4f3,2025-12-18 04:28:11,High Value,60,Closed,Unresolved
ALT-eff764ee,TXN-1cc58435,2025-05-27 07:43:11,VPN Detected,67,Unassigned,True Positive (Fraud)
ALT-534292cb,TXN-d5070c90,2025-10-23 00:29:25,High Velocity,74,Closed,False Positive (Legit)
ALT-b30bacba,TXN-7faac6fc,2025-07-08 17:36:00,High Velocity,67,In Review,False Positive (Legit)
ALT-5447370b,TXN-3efcdb4b,2025-02-14 08:18:51,Impossible Travel,72,In Review,True Positive (Fraud)
ALT-161a8ac3,TXN-0eb44a22,2025-01-03 18:24:49,Impossible Travel,63,In Review,Unresolved
ALT-0050fc77,TXN-e02e413d,2025-01-27 09:25:06,VPN Detected,79,Unassigned,True Positive (Fraud)
ALT-84e6dccf,TXN-21a2e217,2025-04-19 22:54:56,High Value,90,In Review,True Positive (Fraud)
ALT-e94e9a02,TXN-6ee942b2,2025-07-18 17:09:24,High Velocity,50,Closed,True Positive (Fraud)
ALT-fb6d63c0,TXN-95244737,2025-11-26 03:17:46,VPN Detected,98,Unassigned,True Positive (Fraud)
ALT-1800c50c,TXN-03a75628,2025-08-10 13:35:30,High Velocity,71,Closed,False Positive (Legit)
ALT-0c92a63b,TXN-cd09786f,2025-06-21 18:36:06,High Value,82,Closed,Unresolved
ALT-ecaa1117,TXN-f8803055,2025-09-30 19:12:36,Impossible Travel,75,Unassigned,True Positive (Fraud)
ALT-1f908142,TXN-6191a93c,2025-05-29 01:09:48,High Value,79,In Review,False Positive (Legit)
ALT-0b982b8a,TXN-25db2988,2025-11-16 22:26:42,High Velocity,89,Unassigned,True Positive (Fraud)
ALT-7c3ed052,TXN-628ca82f,2025-04-02 09:49:25,Impossible Travel,81,Closed,False Positive (Legit)
ALT-b23bd31a,TXN-845b3811,2025-01-27 17:26:58,VPN Detected,73,Unassigned,Unresolved
ALT-24e378f0,TXN-505eced1,2025-10-11 13:48:22,High Value,89,Closed,False Positive (Legit)
ALT-7846f058,TXN-a055ab65,2025-05-18 02:15:00,Impossible Travel,77,Unassigned,True Positive (Fraud)
ALT-d36b3c70,TXN-142ba9b9,2025-08-02 12:07:13,Impossible Travel,99,Unassigned,Unresolved
ALT-bbdfb8f8,TXN-3b168b05,2025-07-07 12:05:26,Impossible Travel,80,Closed,Unresolved
ALT-753ac27e,TXN-cc271615,2025-01-26 05:53:37,High Value,99,Unassigned,Unresolved
ALT-43275d77,TXN-19a2caa1,2025-11-15 09:27:43,Impossible Travel,58,Unassigned,False Positive (Legit)
ALT-a7894174,TXN-5c32e1e4,2025-10-28 17:57:48,High Velocity,89,In Review,True Positive (Fraud)
ALT-ec95f83a,TXN-78e9677e,2025-05-24 05:55:56,VPN Detected,96,Unassigned,Unresolved
ALT-c49bd1d2,TXN-a5cbb153,2025-12-12 17:04:03,High Value,76,Unassigned,True Positive (Fraud)
ALT-cf99e899,TXN-0c5491c6,2025-10-24 19:36:25,Impossible Travel,91,In Review,Unresolved
ALT-b2f5d777,TXN-8e75b2e3,2025-03-22 02:19:26,VPN Detected,66,Unassigned,Unresolved
ALT-176fe8b8,TXN-1589c639,2025-10-22 18:29:56,Impossible Travel,95,In Review,Unresolved
ALT-c8a92e0d,TXN-6f26339f,2025-10-05 03:18:00,VPN Detected,54,Closed,Unresolved
ALT-ff719ba5,TXN-1766c65b,2025-09-19 13:05:04,Impossible Travel,72,Unassigned,Unresolved
ALT-b2fbe16d,TXN-e99ec3db,2025-06-14 00:38:20,High Velocity,64,In Review,True Positive (Fraud)
ALT-ab4b2685,TXN-5193e6b3,2025-06-29 06:58:56,High Value,82,In Review,True Positive (Fraud)
ALT-f73f1ce8,TXN-9cb65194,2025-04-28 10:14:27,High Value,71,Closed,Unresolved
